"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"129","platelet-derived growth factor receptor signaling pathway (GO:0048008)","3/16",0.00564794714256332,0.111207641411712,0,0,9.70822281167109,50.2542575147306,"FER;PDGFD;PIK3C2A"
"130","DNA damage checkpoint signaling (GO:0000077)","4/32",0.00628825917063943,0.121925025140642,0,0,6.01820425794508,30.5067047241708,"CHEK1;CDC5L;NBN;CLOCK"
"131","intra-Golgi vesicle-mediated transport (GO:0006891)","4/32",0.00628825917063943,0.121925025140642,0,0,6.01820425794508,30.5067047241708,"NSF;COPB2;GOLGA5;COPB1"
"132","regulation of kinase activity (GO:0043549)","7/94",0.00647432329649979,0.124330524080742,0,0,3.40134932533733,17.1424985158366,"EPHA4;RAD50;NBN;ECT2;ROS1;MET;TTN"
"133","regulation of cellular response to stress (GO:0080135)","8/118",0.00651022035540893,0.124330524080742,0,0,3.07752030104971,15.4934127300006,"RANBP2;RSL1D1;SMG1;HSP90AA1;HSPH1;ROCK2;CHORDC1;TPR"
"134","regulation of establishment of endothelial barrier (GO:1903140)","3/17",0.00674069139012329,0.124654094979178,0,0,9.01431650246305,45.0679116949747,"PPP1R12A;ROCK1;ROCK2"
"135","positive regulation of muscle hypertrophy (GO:0014742)","3/17",0.00674069139012329,0.124654094979178,0,0,9.01431650246305,45.0679116949747,"ROCK1;ROCK2;IGF1"
"136","protein localization to chromosome, centromeric region (GO:0071459)","3/17",0.00674069139012329,0.124654094979178,0,0,9.01431650246305,45.0679116949747,"CDK1;KNL1;SPDL1"
"137","positive regulation of phosphorylation (GO:0042327)","13/253",0.0067515192212733,0.124654094979178,0,0,2.30184471365639,11.5045916343081,"EPHA4;HSP90AA1;ROCK2;LRRK2;IGF1;HIF1A;FXR1;FGF7;RAD50;RB1CC1;NBN;ROS1;MET"
"138","insulin receptor signaling pathway (GO:0008286)","6/73",0.0071495288727779,0.124654094979178,0,0,3.781396704115,18.6827800341997,"FER;PHIP;IDE;PIK3C2A;ATP6V1D;ATP6V1C1"
"139","signal transduction in response to DNA damage (GO:0042770)","5/52",0.00716743168084192,0.124654094979178,0,0,4.48696693377544,22.1575755237355,"CHEK1;ATRX;CDC5L;NBN;CLOCK"
"140","plasma membrane bounded cell projection morphogenesis (GO:0120039)","5/52",0.00716743168084192,0.124654094979178,0,0,4.48696693377544,22.1575755237355,"SNX2;TAOK3;LRRK2;KIF20B;DCLK1"
"141","regulation of intracellular signal transduction (GO:1902531)","19/437",0.00735685525156388,0.124654094979178,0,0,1.93942775974026,9.52670714913824,"ARHGAP11A;SUPT16H;LRRK2;PTPN13;PJA2;TPX2;ARHGAP21;UFL1;WRN;RAD50;TAOK3;CHEK1;CDK1;RBBP8;NBN;TOPBP1;ECT2;ROS1;BIRC3"
"142","protein localization to perinuclear region of cytoplasm (GO:1905719)","2/6",0.00766814018589269,0.124654094979178,0,0,20.9989247311828,102.279067321024,"HOOK1;HOOK3"
"143","bundle of His cell-Purkinje myocyte adhesion involved in cell communication (GO:0086073)","2/6",0.00766814018589269,0.124654094979178,0,0,20.9989247311828,102.279067321024,"PKP2;DSG2"
"144","regulation of centriole elongation (GO:1903722)","2/6",0.00766814018589269,0.124654094979178,0,0,20.9989247311828,102.279067321024,"CEP295;CCP110"
"145","regulation of mRNA export from nucleus (GO:0010793)","2/6",0.00766814018589269,0.124654094979178,0,0,20.9989247311828,102.279067321024,"TPR;IWS1"
"146","regulation of ribonucleoprotein complex localization (GO:2000197)","2/6",0.00766814018589269,0.124654094979178,0,0,20.9989247311828,102.279067321024,"TPR;IWS1"
"147","response to angiotensin (GO:1990776)","2/6",0.00766814018589269,0.124654094979178,0,0,20.9989247311828,102.279067321024,"ROCK1;ROCK2"
"148","response to testosterone (GO:0033574)","2/6",0.00766814018589269,0.124654094979178,0,0,20.9989247311828,102.279067321024,"ROCK2;SPP1"
"149","monoubiquitinated protein deubiquitination (GO:0035520)","2/6",0.00766814018589269,0.124654094979178,0,0,20.9989247311828,102.279067321024,"USP47;USP15"
"150","oxygen homeostasis (GO:0032364)","2/6",0.00766814018589269,0.124654094979178,0,0,20.9989247311828,102.279067321024,"ALAS2;HIF1A"
"151","positive regulation of centriole replication (GO:0046601)","2/6",0.00766814018589269,0.124654094979178,0,0,20.9989247311828,102.279067321024,"PLK4;CEP295"
"152","protein localization to nucleolus (GO:1902570)","2/6",0.00766814018589269,0.124654094979178,0,0,20.9989247311828,102.279067321024,"WRN;NOL8"
"153","regulation of amyloid-beta formation (GO:1902003)","4/34",0.00781868789280514,0.124654094979178,0,0,5.61641468682505,27.2465673131591,"EPHA4;ROCK1;ROCK2;IGF1"
"154","organelle disassembly (GO:1903008)","4/34",0.00781868789280514,0.124654094979178,0,0,5.61641468682505,27.2465673131591,"UFL1;KIF5B;RB1CC1;CDK1"
"155","alternative mRNA splicing, via spliceosome (GO:0000380)","3/18",0.00795037928607358,0.124654094979178,0,0,8.41293103448276,40.6726149442179,"DHX9;RSRC1;SLU7"
"156","regulation of chromosome segregation (GO:0051983)","3/18",0.00795037928607358,0.124654094979178,0,0,8.41293103448276,40.6726149442179,"SMC5;SMC6;MKI67"
"157","regulation of establishment or maintenance of cell polarity (GO:0032878)","3/18",0.00795037928607358,0.124654094979178,0,0,8.41293103448276,40.6726149442179,"ROCK1;ROCK2;KIF20B"
"158","DNA conformation change (GO:0071103)","3/18",0.00795037928607358,0.124654094979178,0,0,8.41293103448276,40.6726149442179,"TOP2A;TOP2B;TOP1"
"159","regulation of single stranded viral RNA replication via double stranded DNA intermediate (GO:0045091)","3/18",0.00795037928607358,0.124654094979178,0,0,8.41293103448276,40.6726149442179,"TOP2A;TOP2B;CXCL8"
"160","regulation of transcription by RNA polymerase I (GO:0006356)","3/18",0.00795037928607358,0.124654094979178,0,0,8.41293103448276,40.6726149442179,"HEATR1;WDR75;WDR43"
"161","positive regulation of cardiac muscle hypertrophy (GO:0010613)","3/18",0.00795037928607358,0.124654094979178,0,0,8.41293103448276,40.6726149442179,"ROCK1;ROCK2;IGF1"
"162","protein localization to centrosome (GO:0071539)","3/18",0.00795037928607358,0.124654094979178,0,0,8.41293103448276,40.6726149442179,"PCM1;GOLGB1;HOOK3"
"163","cellular response to oxidative stress (GO:0034599)","8/125",0.00910175533336413,0.135598630678763,0,0,2.89235238254846,13.5919968149812,"SETX;FER;PYROXD1;ERCC6L2;LRRK2;TXNRD1;HIF1A;EIF2S1"
"164","regulation of translation (GO:0006417)","10/178",0.00919679388690835,0.135598630678763,0,0,2.52227258518287,11.8266847979189,"FXR1;EIF5B;EIF5;DDX3X;EPRS1;DHX9;NCL;DDX1;DHX36;PUM3"
"165","positive regulation of macromolecule metabolic process (GO:0010604)","17/384",0.00921100016412794,0.135598630678763,0,0,1.97288525582804,9.24761719677824,"NSF;CXCL8;DDX3X;ROCK1;ROCK2;IGF1;MMP8;HIF1A;SELE;TTN;AHI1;FGF7;DHX36;UBR5;AGR2;SCYL2;TLR2"
"166","cellular response to UV (GO:0034644)","6/77",0.00921580919165171,0.135598630678763,0,0,3.56762702025603,16.7208787547755,"USP47;MMP1;CHEK1;DHX36;POLK;EIF2S1"
"167","DNA double-strand break processing (GO:0000729)","3/19",0.00927967761207773,0.135598630678763,0,0,7.88671875,36.9092796356057,"RAD50;RBBP8;NBN"
"168","histone deubiquitination (GO:0016578)","3/19",0.00927967761207773,0.135598630678763,0,0,7.88671875,36.9092796356057,"USP15;USP16;BRCC3"
"169","negative regulation of nervous system development (GO:0051961)","3/19",0.00927967761207773,0.135598630678763,0,0,7.88671875,36.9092796356057,"PCM1;HOOK3;TLR2"
"170","positive regulation of neutrophil chemotaxis (GO:0090023)","3/19",0.00927967761207773,0.135598630678763,0,0,7.88671875,36.9092796356057,"CXCL8;MOSPD2;DNM1L"
"171","axonal transport (GO:0098930)","4/36",0.00957525220650678,0.135598630678763,0,0,5.26484881209503,24.4740361648135,"OPA1;DST;AP3B1;HIF1A"
"172","regulation of embryonic development (GO:0045995)","4/36",0.00957525220650678,0.135598630678763,0,0,5.26484881209503,24.4740361648135,"NIPBL;DHX36;CDK1;TRIP12"
"173","cellular response to heat (GO:0034605)","4/36",0.00957525220650678,0.135598630678763,0,0,5.26484881209503,24.4740361648135,"HSP90AA1;DHX36;TPR;SLU7"
"174","regulation of protein import into nucleus (GO:0042306)","4/36",0.00957525220650678,0.135598630678763,0,0,5.26484881209503,24.4740361648135,"TPR;UBR5;ECT2;IPO5"
"175","establishment of protein localization to plasma membrane (GO:0061951)","4/36",0.00957525220650678,0.135598630678763,0,0,5.26484881209503,24.4740361648135,"NSF;GOLGA4;GCC2;BLZF1"
"176","telomere maintenance via telomere lengthening (GO:0010833)","4/36",0.00957525220650678,0.135598630678763,0,0,5.26484881209503,24.4740361648135,"ANKRD28;HSP90AA1;RAD50;RFC1"
"177","membrane fusion (GO:0061025)","4/36",0.00957525220650678,0.135598630678763,0,0,5.26484881209503,24.4740361648135,"NSF;OPA1;USO1;DNM1L"
"178","positive regulation of interferon-beta production (GO:0032728)","4/36",0.00957525220650678,0.135598630678763,0,0,5.26484881209503,24.4740361648135,"HSP90AA1;DDX3X;DHX9;TLR2"
"179","positive regulation of mitotic nuclear division (GO:0045840)","4/36",0.00957525220650678,0.135598630678763,0,0,5.26484881209503,24.4740361648135,"NUSAP1;PHIP;IGF1;DLGAP5"
"180","telomere maintenance (GO:0000723)","5/56",0.00976752409850905,0.135598630678763,0,0,4.13419913419913,19.1359355495774,"WRN;RAD50;SMC5;SMC6;NBN"
"181","mitotic cell cycle phase transition (GO:0044772)","11/209",0.0102990626970987,0.135598630678763,0,0,2.35562865497076,10.778655662189,"EPS8;PLK4;PCM1;HSP90AA1;PPP1R12A;AKAP9;CDK1;CCP110;BCAT1;CEP290;CKAP5"
"182","positive regulation of protein kinase activity (GO:0045860)","9/154",0.0103230674419424,0.135598630678763,0,0,2.62749585905737,12.0165221149067,"EPHA4;CCDC88A;TPX2;CENPE;HSP90AA1;DDX3X;TAOK3;IQGAP1;ECT2"
"183","regulation of protein autophosphorylation (GO:0031952)","4/37",0.0105421011304232,0.135598630678763,0,0,5.1050461417632,23.2401018250471,"RAD50;DDX3X;PDGFD;NBN"
"184","cardiac muscle cell-cardiac muscle cell adhesion (GO:0086042)","2/7",0.0105702869584233,0.135598630678763,0,0,16.7982795698925,76.4272725070193,"PKP2;DSG2"
"185","regulation of glial cell differentiation (GO:0045685)","2/7",0.0105702869584233,0.135598630678763,0,0,16.7982795698925,76.4272725070193,"EPHA4;CDK1"
"186","desmosome organization (GO:0002934)","2/7",0.0105702869584233,0.135598630678763,0,0,16.7982795698925,76.4272725070193,"PKP2;DSG2"
"187","gas homeostasis (GO:0033483)","2/7",0.0105702869584233,0.135598630678763,0,0,16.7982795698925,76.4272725070193,"ALAS2;HIF1A"
"188","response to host defenses (GO:0052200)","2/7",0.0105702869584233,0.135598630678763,0,0,16.7982795698925,76.4272725070193,"MRC1;TLR2"
"189","marginal zone B cell differentiation (GO:0002315)","2/7",0.0105702869584233,0.135598630678763,0,0,16.7982795698925,76.4272725070193,"DOCK10;DOCK11"
"190","membrane invagination (GO:0010324)","2/7",0.0105702869584233,0.135598630678763,0,0,16.7982795698925,76.4272725070193,"FCHO2;FNBP1L"
"191","modulation by symbiont of host defense response (GO:0052031)","2/7",0.0105702869584233,0.135598630678763,0,0,16.7982795698925,76.4272725070193,"MRC1;TLR2"
"192","negative regulation of DNA repair (GO:0045738)","2/7",0.0105702869584233,0.135598630678763,0,0,16.7982795698925,76.4272725070193,"UBR5;TRIP12"
"193","negative regulation of protein K63-linked ubiquitination (GO:1900045)","2/7",0.0105702869584233,0.135598630678763,0,0,16.7982795698925,76.4272725070193,"UBR5;TRIP12"
"194","negative regulation of telomere capping (GO:1904354)","2/7",0.0105702869584233,0.135598630678763,0,0,16.7982795698925,76.4272725070193,"RAD50;NBN"
"195","positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process (GO:1902961)","2/7",0.0105702869584233,0.135598630678763,0,0,16.7982795698925,76.4272725070193,"EPHA4;ROCK2"
"196","positive regulation of cytoplasmic translation (GO:2000767)","2/7",0.0105702869584233,0.135598630678763,0,0,16.7982795698925,76.4272725070193,"DHX9;DHX36"
"197","positive regulation of mitotic cell cycle spindle assembly checkpoint (GO:0090267)","2/7",0.0105702869584233,0.135598630678763,0,0,16.7982795698925,76.4272725070193,"GEN1;TPR"
"198","positive regulation of spindle checkpoint (GO:0090232)","2/7",0.0105702869584233,0.135598630678763,0,0,16.7982795698925,76.4272725070193,"GEN1;TPR"
"199","early endosome to late endosome transport (GO:0045022)","3/20",0.0107308640001921,0.13628197280244,0,0,7.42241379310345,33.6579091926991,"EEA1;HOOK1;HOOK3"
"200","regulation of programmed necrotic cell death (GO:0062098)","3/20",0.0107308640001921,0.13628197280244,0,0,7.42241379310345,33.6579091926991,"HSP90AA1;CFLAR;BIRC3"
"201","cellular response to insulin stimulus (GO:0032869)","8/129",0.0108912676166781,0.137630944011753,0,0,2.7961612560543,12.6380727197059,"FER;EPRS1;MYO5A;PHIP;IDE;PIK3C2A;ATP6V1D;ATP6V1C1"
"202","regulation of signal transduction by p53 class mediator (GO:1901796)","9/156",0.0111714026964871,0.140472093312264,0,0,2.59148026022636,11.6471439490936,"TPX2;SUPT16H;WRN;RAD50;CHEK1;CDK1;RBBP8;NBN;TOPBP1"
"203","muscle organ development (GO:0007517)","5/58",0.011283139121028,0.141178193928134,0,0,3.97778322306624,17.8381531914441,"FXR1;LAMA2;IGF1;CHD2;UTRN"
"204","positive regulation of canonical Wnt signaling pathway (GO:0090263)","8/130",0.0113766305158047,0.141650203481098,0,0,2.7730990392514,12.41292923201,"USP8;USP47;DDX3X;LRRK2;PSME4;UBR5;USP34;PSMD1"
"205","tRNA aminoacylation (GO:0043039)","4/38",0.0115698579504979,0.142255915936833,0,0,4.95464362850972,22.0945000496431,"NARS1;EPRS1;IARS1;TARS1"
"206","mRNA destabilization (GO:0061157)","4/38",0.0115698579504979,0.142255915936833,0,0,4.95464362850972,22.0945000496431,"TUT7;ROCK1;ROCK2;DHX36"
"207","positive regulation of cellular metabolic process (GO:0031325)","7/105",0.0115932970861907,0.142255915936833,0,0,3.01785714285714,13.4515797020043,"NSF;ACE2;AHI1;CXCL8;CDK1;SELE;SCYL2"
"208","actin filament-based transport (GO:0099515)","3/21",0.0123058482285067,0.149554327753144,0,0,7.00969827586207,30.8264145673182,"MYO5A;FNBP1L;SYNE2"
"209","regulation of cell-substrate junction assembly (GO:0090109)","3/21",0.0123058482285067,0.149554327753144,0,0,7.00969827586207,30.8264145673182,"SLK;ROCK1;ROCK2"
"210","mRNA splicing, via spliceosome (GO:0000398)","13/274",0.0126293004518523,0.150261503123618,0,0,2.11433490303307,9.24331344494564,"DHX9;DDX1;CDC5L;PRPF40A;U2SURP;SRPK1;PNN;RSRC1;POLR2B;CWC22;MTREX;SLU7;SF3B1"
"211","DNA integrity checkpoint signaling (GO:0031570)","4/39",0.0126598274285253,0.150261503123618,0,0,4.812835544585,21.0288257901036,"CHEK1;CDC5L;NBN;CLOCK"
"212","DNA recombination (GO:0006310)","4/39",0.0126598274285253,0.150261503123618,0,0,4.812835544585,21.0288257901036,"GEN1;WRN;RAD50;RECQL"
"213","DNA replication-independent nucleosome assembly (GO:0006336)","4/39",0.0126598274285253,0.150261503123618,0,0,4.812835544585,21.0288257901036,"CENPU;MIS18BP1;ATRX;KNL1"
"214","replication fork processing (GO:0031297)","4/39",0.0126598274285253,0.150261503123618,0,0,4.812835544585,21.0288257901036,"GEN1;WRN;BOD1L1;ATRX"
"215","mRNA export from nucleus (GO:0006406)","7/107",0.0127705649871086,0.150870860777934,0,0,2.95719565217391,12.895183931335,"UPF2;RANBP2;SMG1;TPR;THOC2;SLU7;IWS1"
"216","peptidyl-threonine phosphorylation (GO:0018107)","5/60",0.0129515178340792,0.151659141887812,0,0,3.8327430145612,16.6591796011788,"ROCK1;ROCK2;LRRK2;CHEK1;CDK1"
"217","positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)","6/83",0.0130666043538979,0.151659141887812,0,0,3.28861593937516,14.2650148564433,"EPS8;DOCK11;ANLN;CCDC88A;CCP110;FNBP1L"
"218","protein modification by small protein removal (GO:0070646)","13/276",0.0133481618459142,0.151659141887812,0,0,2.09803855881811,9.05592452662102,"USP8;USP47;USP15;USP16;USP34;CCP110;BRCC3;HIF1A;COPS2;PSME4;CDK1;PSMD1;BIRC3"
"219","phosphorylation (GO:0016310)","17/400",0.0133719518148105,0.151659141887812,0,0,1.88888888888889,8.14979228175448,"PLK4;ROCK1;ROCK2;LRRK2;IRAK3;DCLK1;SRPK1;FER;TAOK3;COPS2;CHEK1;CDK1;STK38L;TOP1;MAPK6;ROS1;FRK"
"220","protein localization to presynapse (GO:1905383)","2/8",0.013877379587164,0.151659141887812,0,0,13.9978494623656,59.8757329376123,"KIF5B;RAB27B"
"221","anterograde axonal protein transport (GO:0099641)","2/8",0.013877379587164,0.151659141887812,0,0,13.9978494623656,59.8757329376123,"KIF5B;RAB27B"
"222","axo-dendritic protein transport (GO:0099640)","2/8",0.013877379587164,0.151659141887812,0,0,13.9978494623656,59.8757329376123,"KIF5B;RAB27B"
"223","regulation of interleukin-18 production (GO:0032661)","2/8",0.013877379587164,0.151659141887812,0,0,13.9978494623656,59.8757329376123,"DHX9;TLR2"
"224","regulation of metaphase/anaphase transition of cell cycle (GO:1902099)","2/8",0.013877379587164,0.151659141887812,0,0,13.9978494623656,59.8757329376123,"CENPE;RIOK2"
"225","dynamin family protein polymerization involved in membrane fission (GO:0003373)","2/8",0.013877379587164,0.151659141887812,0,0,13.9978494623656,59.8757329376123,"OPA1;DNM1L"
"226","dynamin family protein polymerization involved in mitochondrial fission (GO:0003374)","2/8",0.013877379587164,0.151659141887812,0,0,13.9978494623656,59.8757329376123,"OPA1;DNM1L"
"227","endosomal vesicle fusion (GO:0034058)","2/8",0.013877379587164,0.151659141887812,0,0,13.9978494623656,59.8757329376123,"SAMD9;VPS41"
"228","skeletal myofibril assembly (GO:0014866)","2/8",0.013877379587164,0.151659141887812,0,0,13.9978494623656,59.8757329376123,"CFLAR;TTN"
"229","positive regulation of aspartic-type peptidase activity (GO:1905247)","2/8",0.013877379587164,0.151659141887812,0,0,13.9978494623656,59.8757329376123,"EPHA4;ROCK2"
"230","positive regulation of chromosome segregation (GO:0051984)","2/8",0.013877379587164,0.151659141887812,0,0,13.9978494623656,59.8757329376123,"SMC5;SMC6"
"231","positive regulation of insulin-like growth factor receptor signaling pathway (GO:0043568)","2/8",0.013877379587164,0.151659141887812,0,0,13.9978494623656,59.8757329376123,"PHIP;IGF1"
"232","positive regulation of DNA-templated transcription, initiation (GO:2000144)","3/22",0.0140061926072434,0.151659141887812,0,0,6.64042649727768,28.3430383674737,"SETX;BCLAF1;DHX36"
"233","positive regulation of granulocyte chemotaxis (GO:0071624)","3/22",0.0140061926072434,0.151659141887812,0,0,6.64042649727768,28.3430383674737,"CXCL8;MOSPD2;DNM1L"
"234","positive regulation of neutrophil migration (GO:1902624)","3/22",0.0140061926072434,0.151659141887812,0,0,6.64042649727768,28.3430383674737,"CXCL8;MOSPD2;DNM1L"
"235","regulation of protein ubiquitination (GO:0031396)","7/109",0.0140314560408015,0.151659141887812,0,0,2.89891304347826,12.3680780186268,"FANCI;IVNS1ABP;UFL1;HSP90AA1;LRRK2;MYCBP2;BIRC3"
"236","epithelial cell migration (GO:0010631)","4/41",0.0150312466218034,0.161776976353308,0,0,4.55221528223688,19.1084887429021,"DPP4;ANLN;ROCK1;FAP"
"237","regulation of necroptotic process (GO:0060544)","3/23",0.0158331315348224,0.168268427190163,0,0,6.30808189655172,26.1511035110217,"HSP90AA1;CFLAR;BIRC3"
"238","negative regulation of phosphoprotein phosphatase activity (GO:0032515)","3/23",0.0158331315348224,0.168268427190163,0,0,6.30808189655172,26.1511035110217,"ROCK1;ROCK2;BOD1L1"
"239","positive regulation of receptor internalization (GO:0002092)","3/23",0.0158331315348224,0.168268427190163,0,0,6.30808189655172,26.1511035110217,"AHI1;SELE;SCYL2"
"240","post-translational protein modification (GO:0043687)","15/345",0.0161435190239563,0.170852243003537,0,0,1.93111423974256,7.96823427157214,"ESCO2;HIF1A;CP;FBXO30;KTN1;DNAJC3;VCAN;CAND1;COPS2;PSME4;CALU;SPP1;PSMD1;SPARCL1;FBN1"
"241","cilium assembly (GO:0060271)","14/314",0.0162209080118913,0.17095894751122,0,0,1.98132450331126,8.16593829650001,"PLK4;HSP90AA1;CCP110;FNBP1L;CKAP5;AHI1;PCM1;TTC21B;AKAP9;CDK1;TRIP11;ATP6V1D;CEP290;CFAP44"
"242","regulation of innate immune response (GO:0045088)","5/64",0.0167716072988223,0.175933951849046,0,0,3.57216230097586,14.6032419077593,"IFI16;DHX9;IRAK3;ABCE1;BIRC3"
"243","enzyme linked receptor protein signaling pathway (GO:0007167)","8/140",0.0171445919966706,0.175933951849046,0,0,2.5616953852248,10.4160391350826,"EPHA4;AHI1;FER;FRS2;ROS1;MET;ANGPTL1;FRK"
"244","neuron projection morphogenesis (GO:0048812)","8/140",0.0171445919966706,0.175933951849046,0,0,2.5616953852248,10.4160391350826,"DOCK10;ROCK1;TAOK3;MAP1B;LRRK2;IQGAP1;KIF20B;DCLK1"
"245","regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process (GO:1902959)","2/9",0.0175690073393112,0.175933951849046,0,0,11.9975422427035,48.4894931920047,"EPHA4;ROCK2"
"246","bundle of His cell to Purkinje myocyte communication (GO:0086069)","2/9",0.0175690073393112,0.175933951849046,0,0,11.9975422427035,48.4894931920047,"PKP2;DSG2"
"247","regulation of mitotic centrosome separation (GO:0046602)","2/9",0.0175690073393112,0.175933951849046,0,0,11.9975422427035,48.4894931920047,"CHEK1;KIF11"
"248","response to vitamin (GO:0033273)","2/9",0.0175690073393112,0.175933951849046,0,0,11.9975422427035,48.4894931920047,"KYNU;SPP1"
"249","inositol metabolic process (GO:0006020)","2/9",0.0175690073393112,0.175933951849046,0,0,11.9975422427035,48.4894931920047,"IMPA1;PPIP5K2"
"250","kynurenine metabolic process (GO:0070189)","2/9",0.0175690073393112,0.175933951849046,0,0,11.9975422427035,48.4894931920047,"TDO2;KYNU"
"251","negative regulation of biomineralization (GO:0110150)","2/9",0.0175690073393112,0.175933951849046,0,0,11.9975422427035,48.4894931920047,"ROCK1;ROCK2"
